列表更新时间,#genre#
东方卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=bdsHv1&tk=0OKQmJEXD5j4
湖南卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=mJWDaW&tk=0OKQmJEXD5j4
湖南卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=WEAfxQ&tk=0OKQmJEXD5j4
东南卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=gN7ClA&tk=0OKQmJEXD5j4
北京卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=WtaolQ&tk=0OKQmJEXD5j4
北京卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=upKwqA&tk=0OKQmJEXD5j4
重庆卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=yOuDGZ&tk=0OKQmJEXD5j4
天津卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=JcMrLE&tk=0OKQmJEXD5j4
天津卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=rquViB&tk=0OKQmJEXD5j4
广东卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=KRIO5l&tk=0OKQmJEXD5j4
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=WPyHbp&tk=0OKQmJEXD5j4
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=DElbAr&tk=0OKQmJEXD5j4
河南卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=A5dmhW&tk=0OKQmJEXD5j4
河北卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=vZRcgO&tk=0OKQmJEXD5j4
山东卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=8WBHur&tk=0OKQmJEXD5j4
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=xoGE3W&tk=0OKQmJEXD5j4
湖北卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=V4b9lr&tk=0OKQmJEXD5j4
湖北卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=CgwYM1&tk=0OKQmJEXD5j4
海南卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=pdSrFE&tk=0OKQmJEXD5j4
四川卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=JtI6Wt&tk=0OKQmJEXD5j4
贵州卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=8VuXgL&tk=0OKQmJEXD5j4
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=ock3EQ&tk=0OKQmJEXD5j4
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=i3Xg0Z&tk=0OKQmJEXD5j4
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=fuACiL&tk=0OKQmJEXD5j4
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=JEewVp&tk=0OKQmJEXD5j4
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=uviUHJ&tk=0OKQmJEXD5j4
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=bgOfOS&tk=0OKQmJEXD5j4
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=S8TKwq&tk=0OKQmJEXD5j4
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=lAGezd&tk=0OKQmJEXD5j4
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=dAUnLb&tk=0OKQmJEXD5j4
辽宁卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=HIbNHH&tk=0OKQmJEXD5j4
江西卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=hGct94&tk=0OKQmJEXD5j4
广西卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Isevxb&tk=0OKQmJEXD5j4
土拨鼠,#genre#
广东珠江,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=spTJvL&tk=0OKQmJEXD5j4
广东体育,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=HWKRz1&tk=0OKQmJEXD5j4
凤凰卫视中文台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=yZfzH3&tk=0OKQmJEXD5j4
凤凰卫视资讯台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=u1WxeX&tk=0OKQmJEXD5j4
凤凰卫视香港台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=AVzdJ9&tk=0OKQmJEXD5j4
TVB翡翠台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=FZRgm0&tk=0OKQmJEXD5j4
无线新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=V9N9Jn&tk=0OKQmJEXD5j4
TVBPLUS,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=nKK4lD&tk=0OKQmJEXD5j4
明珠台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=65pDxc&tk=0OKQmJEXD5j4
香港有线新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=AqFHww&tk=0OKQmJEXD5j4
香港有线18台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=gPBAPu&tk=0OKQmJEXD5j4
香港有线18台(备),http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=p3FKQc&tk=0OKQmJEXD5j4
NOW直播台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=u184QA&tk=0OKQmJEXD5j4
NOW新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=dawLpL&tk=0OKQmJEXD5j4
NOW财经台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=dfdvmc&tk=0OKQmJEXD5j4
VIUTV,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=2s3rqx&tk=0OKQmJEXD5j4
VIUTV,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=e2NwvE&tk=0OKQmJEXD5j4
HOY国际财经台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=brzhjn&tk=0OKQmJEXD5j4
HOY资讯台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=w1CodY&tk=0OKQmJEXD5j4
HOYTV,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=2b6KWw&tk=0OKQmJEXD5j4
港台电视31,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=DR2m9V&tk=0OKQmJEXD5j4
港台电视32,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=w2qBfR&tk=0OKQmJEXD5j4
中天新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=w1Pym5&tk=0OKQmJEXD5j4
东森新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=I5gZi8&tk=0OKQmJEXD5j4
东森财经新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=w2uXd9&tk=0OKQmJEXD5j4
中视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=KLXxpr&tk=0OKQmJEXD5j4
台视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Akhw63&tk=0OKQmJEXD5j4
三立新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=ZDQ9aV&tk=0OKQmJEXD5j4
民视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=iFIKKv&tk=0OKQmJEXD5j4
华视新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=0S5c0G&tk=0OKQmJEXD5j4
镜电视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=yOQHDM&tk=0OKQmJEXD5j4
寰宇新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=9kR2UG&tk=0OKQmJEXD5j4
寰宇新闻台湾台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=K9IbUV&tk=0OKQmJEXD5j4
TVBS新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=1agUYP&tk=0OKQmJEXD5j4
TVBS,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=keuBUs&tk=0OKQmJEXD5j4
中视HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=gsA1gP&tk=0OKQmJEXD5j4
台视HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Ogrf1G&tk=0OKQmJEXD5j4
民视HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=27UZu5&tk=0OKQmJEXD5j4
华视HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=VJVHlv&tk=0OKQmJEXD5j4
三立台湾台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=9feRY7&tk=0OKQmJEXD5j4
纬来体育台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=UIulSi&tk=0OKQmJEXD5j4
纬来日本台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=aH6MMn&tk=0OKQmJEXD5j4
纬来育乐台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=jytHN1&tk=0OKQmJEXD5j4
DAZN1,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=ZwUK3H&tk=0OKQmJEXD5j4
DAZN2,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=x1aQjy&tk=0OKQmJEXD5j4
爱尔达体育1台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=beh4v9&tk=0OKQmJEXD5j4
爱尔达体育2台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=VjNncr&tk=0OKQmJEXD5j4
爱尔达体育3台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=y1UIf1&tk=0OKQmJEXD5j4
爱尔达体育4台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=b9OrtW&tk=0OKQmJEXD5j4
大爱一台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Dx0X8f&tk=0OKQmJEXD5j4
大爱二台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=cqqSwY&tk=0OKQmJEXD5j4
HBOHD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=y2vxKN&tk=0OKQmJEXD5j4
好莱坞电影台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=lQ7kz7&tk=0OKQmJEXD5j4
FOX新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=hwW2UA&tk=0OKQmJEXD5j4
CNN,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=DqyrbB&tk=0OKQmJEXD5j4
BBC新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=QxeG6d&tk=0OKQmJEXD5j4
DISCOVERY,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=lWoqda&tk=0OKQmJEXD5j4
TVBS,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=4NTlG2&tk=0OKQmJEXD5j4
TVBS新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=snlnFe&tk=0OKQmJEXD5j4
中天新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=1Boz5v&tk=0OKQmJEXD5j4
中天亚洲台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=D41UXw&tk=0OKQmJEXD5j4
台视新闻HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=ZscfVt&tk=0OKQmJEXD5j4
华视新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=8VB8jT&tk=0OKQmJEXD5j4
台视财经HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=aZFPwj&tk=0OKQmJEXD5j4
中视新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=K3VmYY&tk=0OKQmJEXD5j4
非凡新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=2tjhm0&tk=0OKQmJEXD5j4
镜新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=OnNQn0&tk=0OKQmJEXD5j4
东森新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=zdp95w&tk=0OKQmJEXD5j4
东森财经新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=XWyCts&tk=0OKQmJEXD5j4
半岛新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=sEEpT0&tk=0OKQmJEXD5j4
民视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Y6E6mL&tk=0OKQmJEXD5j4
民视台湾台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=sHqx3r&tk=0OKQmJEXD5j4
寰宇新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=s0ocM1&tk=0OKQmJEXD5j4
寰宇新闻台湾台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=9XwKr6&tk=0OKQmJEXD5j4
寰宇财经台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=klegLA&tk=0OKQmJEXD5j4
台视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=k1jtku&tk=0OKQmJEXD5j4
民视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=vGdAwc&tk=0OKQmJEXD5j4
中视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Y2OitM&tk=0OKQmJEXD5j4
华视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=bNd1OT&tk=0OKQmJEXD5j4
影迷数位电影台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=mEjVDM&tk=0OKQmJEXD5j4
AMC电影台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=3hVqvB&tk=0OKQmJEXD5j4
靖天电影台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=TKgPxP&tk=0OKQmJEXD5j4
龙华电影HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=jbhoYE&tk=0OKQmJEXD5j4
采昌影剧,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=0UXj2Y&tk=0OKQmJEXD5j4
民视影剧台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=vS6Fok&tk=0OKQmJEXD5j4
龙华经典HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=QbT4Ik&tk=0OKQmJEXD5j4
中视经典戏剧FASTTV飞速看,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=S7ZBoY&tk=0OKQmJEXD5j4
台湾戏剧台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=ogxbaE&tk=0OKQmJEXD5j4
靖洋戏剧台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=pYeh3w&tk=0OKQmJEXD5j4
靖天戏剧台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Qv4T23&tk=0OKQmJEXD5j4
公视戏剧,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=cRqb1i&tk=0OKQmJEXD5j4
龙华戏剧HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=JixYIE&tk=0OKQmJEXD5j4
智林体育台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=1gO0C1&tk=0OKQmJEXD5j4
时尚运动X,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=izNy1Y&tk=0OKQmJEXD5j4
靖天育乐台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=gMya0F&tk=0OKQmJEXD5j4
博斯魅力HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=o9A3mQ&tk=0OKQmJEXD5j4
博斯高球1台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=FmfAW1&tk=0OKQmJEXD5j4
博斯高球2台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=il3PJ7&tk=0OKQmJEXD5j4
博斯运动1,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=RX3sfn&tk=0OKQmJEXD5j4
博斯运动2,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=r06WCb&tk=0OKQmJEXD5j4
博斯网球HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=6um2Gq&tk=0OKQmJEXD5j4
博斯无限台HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=CkPYTm&tk=0OKQmJEXD5j4
博斯无限2台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=nyHlux&tk=0OKQmJEXD5j4
TRACESPORT,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=39von9&tk=0OKQmJEXD5j4
视纳华仁纪实频道,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=zbIwlN&tk=0OKQmJEXD5j4
中视菁采台HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=cSMKX9&tk=0OKQmJEXD5j4
八大精彩台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=hyRjcE&tk=0OKQmJEXD5j4
八大综艺台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=UVMMmR&tk=0OKQmJEXD5j4
TVBS精采台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=ZWlOa3&tk=0OKQmJEXD5j4
TVBS欢乐台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=kgY7OQ&tk=0OKQmJEXD5j4
靖天欢乐台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=4tWl4i&tk=0OKQmJEXD5j4
靖天综合台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=PpaTd7&tk=0OKQmJEXD5j4
靖天资讯台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=hNNv3l&tk=0OKQmJEXD5j4
靖天卡通台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=AYLrvP&tk=0OKQmJEXD5j4
靖天日本台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=FyqcFB&tk=0OKQmJEXD5j4
靖洋卡通台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=kSYV0d&tk=0OKQmJEXD5j4
靖天国际台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=nlJOh7&tk=0OKQmJEXD5j4
靖天映画,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=bFO1rg&tk=0OKQmJEXD5j4
爱尔达娱乐,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=XCVMdx&tk=0OKQmJEXD5j4
龙华卡通台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=A2zWMI&tk=0OKQmJEXD5j4
龙华日韩台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=bSFymj&tk=0OKQmJEXD5j4
龙华偶像HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=LrpBOR&tk=0OKQmJEXD5j4
民视综艺台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=pKPPRY&tk=0OKQmJEXD5j4
民视第一台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=cnx7vs&tk=0OKQmJEXD5j4
民视旅游台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=vNsexp&tk=0OKQmJEXD5j4
亚洲旅游台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=URmNrI&tk=0OKQmJEXD5j4
客家电视台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=obvnRa&tk=0OKQmJEXD5j4
爱放动漫,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Shu639&tk=0OKQmJEXD5j4
古典音乐台HD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Dlmxp1&tk=0OKQmJEXD5j4
猪哥亮歌厅秀,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=U4DkLW&tk=0OKQmJEXD5j4
SMART知识台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=bFXTLX&tk=0OKQmJEXD5j4
达文西频道,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=dOSd5P&tk=0OKQmJEXD5j4
阿里郎,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=NwX8hP&tk=0OKQmJEXD5j4
生活英语台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=5iIIKf&tk=0OKQmJEXD5j4
国际财经,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Tm80P0&tk=0OKQmJEXD5j4
美国之音,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=hKxfVU&tk=0OKQmJEXD5j4
好消息,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=WlpcwX&tk=0OKQmJEXD5j4
好消息2台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=W4slxN&tk=0OKQmJEXD5j4
非凡商业台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=zWRQro&tk=0OKQmJEXD5j4
国会频道1,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=SDGxHQ&tk=0OKQmJEXD5j4
国会频道2,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=HrRAMt&tk=0OKQmJEXD5j4
TRACEURBAN,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=hbiNa4&tk=0OKQmJEXD5j4
MEZZOLIVE,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=0srMkV&tk=0OKQmJEXD5j4
韩国娱乐台KMTVHD,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=YDNGDn&tk=0OKQmJEXD5j4
GINX,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=WAnOMs&tk=0OKQmJEXD5j4
土拨鼠2,#genre#
凤凰卫视中文台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=e5kUaa&tk=0OKQmJEXD5j4
凤凰卫视资讯台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=1vIUzF&tk=0OKQmJEXD5j4
凤凰卫视香港台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=As8VBc&tk=0OKQmJEXD5j4
香港有线新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=MBYnLt&tk=0OKQmJEXD5j4
香港有线18台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=90I43i&tk=0OKQmJEXD5j4
香港有线18台(备),http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=syYITL&tk=0OKQmJEXD5j4
无线新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=ma8xIF&tk=0OKQmJEXD5j4
TVB翡翠台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=VEYObY&tk=0OKQmJEXD5j4
翡翠台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=GPNJLO&tk=0OKQmJEXD5j4
明珠台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=D8CbDX&tk=0OKQmJEXD5j4
TVBPLUS,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=vMmiSp&tk=0OKQmJEXD5j4
娱乐新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=lJRMCp&tk=0OKQmJEXD5j4
美亚电影台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=rNgSX0&tk=0OKQmJEXD5j4
VIUTV,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=jfBTeh&tk=0OKQmJEXD5j4
VIUTV,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=GMFvlC&tk=0OKQmJEXD5j4
NOW直播台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=IL5jui&tk=0OKQmJEXD5j4
NOW新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=WsU2om&tk=0OKQmJEXD5j4
NOW财经台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=1P2EDq&tk=0OKQmJEXD5j4
HOY国际财经台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=zQg2w9&tk=0OKQmJEXD5j4
HOYTV,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=gX3DTO&tk=0OKQmJEXD5j4
HOY资讯台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=8wFB9G&tk=0OKQmJEXD5j4
港台电视31,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=7hgDCd&tk=0OKQmJEXD5j4
港台电视32,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=7aYZKW&tk=0OKQmJEXD5j4
中天新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=dj9Vx7&tk=0OKQmJEXD5j4
东森新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Fx7aJS&tk=0OKQmJEXD5j4
东森财经新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=QpGrxl&tk=0OKQmJEXD5j4
年代新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=d6Y59P&tk=0OKQmJEXD5j4
寰宇新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=mhN1yJ&tk=0OKQmJEXD5j4
寰宇新闻台湾台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=4Jnp25&tk=0OKQmJEXD5j4
台视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=rgsEkE&tk=0OKQmJEXD5j4
中视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=hvzFvG&tk=0OKQmJEXD5j4
华视新闻,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=IsqbzN&tk=0OKQmJEXD5j4
TVBS新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=MKoDJm&tk=0OKQmJEXD5j4
三立新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=7lJ134&tk=0OKQmJEXD5j4
镜电视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=UhX5E9&tk=0OKQmJEXD5j4
非凡新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=FzyRAe&tk=0OKQmJEXD5j4
民视新闻台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=EhWXmi&tk=0OKQmJEXD5j4
民视第一台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=K4pEL8&tk=0OKQmJEXD5j4
民视台湾台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=RipY0y&tk=0OKQmJEXD5j4
民视影剧台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=TTfncJ&tk=0OKQmJEXD5j4
民视旅游台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=qPV5iq&tk=0OKQmJEXD5j4
民视综艺台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=aOfrzD&tk=0OKQmJEXD5j4
民视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=SohM1l&tk=0OKQmJEXD5j4
台视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=UN4ihE&tk=0OKQmJEXD5j4
中视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Wo39Pf&tk=0OKQmJEXD5j4
华视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=ufEAbp&tk=0OKQmJEXD5j4
公视好剧FASTTV飞速看,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=y0kCqv&tk=0OKQmJEXD5j4
TVBS,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=SqUh1H&tk=0OKQmJEXD5j4
TVBS欢乐台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=DM1zu3&tk=0OKQmJEXD5j4
TVBS,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=deskXS&tk=0OKQmJEXD5j4
三立综合台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=IC8Ygl&tk=0OKQmJEXD5j4
三立台湾台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=mSwW7m&tk=0OKQmJEXD5j4
三立都会台,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=Lr6zQA&tk=0OKQmJEXD5j4
